"Timestamp","Discount","NetRevenue","AvgTransactionValue","Hour","TimeOfDay","DayType","Date","HasDiscount","IsHoliday","AvgTxnValueCategory","RevenueCategory"
2025-06-11 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-11 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-11 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-11 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-11 16:00:00,0,0,0,16,"Afternoon","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-11 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-11 18:00:00,0,650000,650000,18,"Evening","Weekday",2025-06-11,"No","FALSE","Medium","Low"
2025-06-11 19:00:00,0,0,0,19,"Evening","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-11 20:00:00,0,0,0,20,"Evening","Weekday",2025-06-11,"No","FALSE","Zero","Zero"
2025-06-12 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-12,"No","FALSE","Zero","Zero"
2025-06-12 09:00:00,0,0,0,9,"Morning","Weekday",2025-06-12,"No","FALSE","Zero","Zero"
2025-06-12 10:00:00,0,0,0,10,"Morning","Weekday",2025-06-12,"No","FALSE","Zero","Zero"
2025-06-12 11:00:00,-491000,9329000,9329000,11,"Morning","Weekday",2025-06-12,"Yes","FALSE","High","High"
2025-06-12 12:00:00,0,1914000,967000,12,"Afternoon","Weekday",2025-06-12,"No","FALSE","Medium","High"
2025-06-12 13:00:00,0,3930000,1965000,13,"Afternoon","Weekday",2025-06-12,"No","FALSE","High","High"
2025-06-12 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-06-12,"No","FALSE","Zero","Zero"
2025-06-12 15:00:00,0,1650000,1650000,15,"Afternoon","Weekday",2025-06-12,"No","FALSE","High","High"
2025-06-12 16:00:00,0,425000,450000,16,"Afternoon","Weekday",2025-06-12,"No","FALSE","Low","Low"
2025-06-12 17:00:00,0,425000,430000,17,"Afternoon","Weekday",2025-06-12,"No","FALSE","Low","Low"
2025-06-12 18:00:00,0,675000,337500,18,"Evening","Weekday",2025-06-12,"No","FALSE","Low","Medium"
2025-06-12 19:00:00,0,755000,755000,19,"Evening","Weekday",2025-06-12,"No","FALSE","Medium","Medium"
2025-06-12 20:00:00,0,0,0,20,"Evening","Weekday",2025-06-12,"No","FALSE","Zero","Zero"
2025-06-12 21:00:00,0,330000,339000,21,"Evening","Weekday",2025-06-12,"No","FALSE","Low","Low"
2025-06-13 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-13,"No","FALSE","Zero","Zero"
2025-06-13 09:00:00,0,1840000,1840000,9,"Morning","Weekend",2025-06-13,"No","FALSE","High","High"
2025-06-13 10:00:00,0,425000,212500,10,"Morning","Weekend",2025-06-13,"No","FALSE","Low","Low"
2025-06-13 11:00:00,0,0,0,11,"Morning","Weekend",2025-06-13,"No","FALSE","Zero","Zero"
2025-06-13 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-06-13,"No","FALSE","Zero","Zero"
2025-06-13 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-06-13,"No","FALSE","Zero","Zero"
2025-06-13 14:00:00,0,3800000,3826000,14,"Afternoon","Weekend",2025-06-13,"No","FALSE","High","High"
2025-06-13 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-06-13,"No","FALSE","Zero","Zero"
2025-06-13 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-13,"No","FALSE","Zero","Zero"
2025-06-13 17:00:00,0,360000,360000,17,"Afternoon","Weekend",2025-06-13,"No","FALSE","Low","Low"
2025-06-13 18:00:00,0,0,0,18,"Evening","Weekend",2025-06-13,"No","FALSE","Zero","Zero"
2025-06-13 19:00:00,0,920000,920000,19,"Evening","Weekend",2025-06-13,"No","FALSE","Medium","Medium"
2025-06-13 20:00:00,0,19015000,6848333.333,20,"Evening","Weekend",2025-06-13,"No","FALSE","High","High"
2025-06-14 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 09:00:00,0,0,0,9,"Morning","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 10:00:00,-190000,190000,230000,10,"Morning","Weekend",2025-06-14,"Yes","FALSE","Low","Low"
2025-06-14 11:00:00,-136800,4423200,4423200,11,"Morning","Weekend",2025-06-14,"Yes","FALSE","High","High"
2025-06-14 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 17:00:00,0,0,0,17,"Afternoon","Weekend",2025-06-14,"No","FALSE","Zero","Zero"
2025-06-14 18:00:00,0,1150000,1150000,18,"Evening","Weekend",2025-06-14,"No","FALSE","Medium","Medium"
2025-06-14 19:00:00,0,70000,70000,19,"Evening","Weekend",2025-06-14,"No","FALSE","Low","Low"
2025-06-14 20:00:00,0,330000,330000,20,"Evening","Weekend",2025-06-14,"No","FALSE","Low","Low"
2025-06-15 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-15,"No","FALSE","Zero","Zero"
2025-06-15 09:00:00,0,330000,330000,9,"Morning","Weekend",2025-06-15,"No","FALSE","Low","Low"
2025-06-15 10:00:00,0,755000,770000,10,"Morning","Weekend",2025-06-15,"No","FALSE","Medium","Medium"
2025-06-15 11:00:00,0,898000,898000,11,"Morning","Weekend",2025-06-15,"No","FALSE","Medium","Medium"
2025-06-15 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-06-15,"No","FALSE","Zero","Zero"
2025-06-15 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-06-15,"No","FALSE","Zero","Zero"
2025-06-15 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-15,"No","FALSE","Zero","Zero"
2025-06-15 15:00:00,0,915000,915000,15,"Afternoon","Weekend",2025-06-15,"No","FALSE","Medium","Medium"
2025-06-15 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-15,"No","FALSE","Zero","Zero"
2025-06-15 17:00:00,0,0,0,17,"Afternoon","Weekend",2025-06-15,"No","FALSE","Zero","Zero"
2025-06-15 18:00:00,0,0,0,18,"Evening","Weekend",2025-06-15,"No","FALSE","Zero","Zero"
2025-06-15 19:00:00,0,379000,394000,19,"Evening","Weekend",2025-06-15,"No","FALSE","Low","Low"
2025-06-15 20:00:00,0,399000,199500,20,"Evening","Weekend",2025-06-15,"No","FALSE","Low","Low"
2025-06-16 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 09:00:00,0,0,0,9,"Morning","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 10:00:00,0,1060000,1166000,10,"Morning","Weekday",2025-06-16,"No","FALSE","Medium","Medium"
2025-06-16 11:00:00,0,0,0,11,"Morning","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 16:00:00,-20000,815000,420000,16,"Afternoon","Weekday",2025-06-16,"Yes","FALSE","Low","Medium"
2025-06-16 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 18:00:00,0,0,0,18,"Evening","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 19:00:00,0,2074000,418800,19,"Evening","Weekday",2025-06-16,"No","FALSE","Low","High"
2025-06-16 20:00:00,0,0,0,20,"Evening","Weekday",2025-06-16,"No","FALSE","Zero","Zero"
2025-06-16 23:00:00,0,815000,855000,23,"Evening","Weekday",2025-06-16,"No","FALSE","Medium","Medium"
2025-06-17 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-17,"No","FALSE","Zero","Zero"
2025-06-17 09:00:00,0,0,0,9,"Morning","Weekday",2025-06-17,"No","FALSE","Zero","Zero"
2025-06-17 10:00:00,-48200,915800,915800,10,"Morning","Weekday",2025-06-17,"Yes","FALSE","Medium","Medium"
2025-06-17 11:00:00,0,0,0,11,"Morning","Weekday",2025-06-17,"No","FALSE","Zero","Zero"
2025-06-17 12:00:00,0,5715000,2885000,12,"Afternoon","Weekday",2025-06-17,"No","FALSE","High","High"
2025-06-17 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-06-17,"No","FALSE","Zero","Zero"
2025-06-17 14:00:00,0,-2340000,0,14,"Afternoon","Weekday",2025-06-17,"No","FALSE","Zero","Zero"
2025-06-17 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-06-17,"No","FALSE","Zero","Zero"
2025-06-17 16:00:00,-30000,6450000,3225000,16,"Afternoon","Weekday",2025-06-17,"Yes","FALSE","High","High"
2025-06-17 17:00:00,0,850000,850000,17,"Afternoon","Weekday",2025-06-17,"No","FALSE","Medium","Medium"
2025-06-17 18:00:00,0,1458000,729000,18,"Evening","Weekday",2025-06-17,"No","FALSE","Medium","Medium"
2025-06-17 19:00:00,0,490000,526000,19,"Evening","Weekday",2025-06-17,"No","FALSE","Medium","Low"
2025-06-17 20:00:00,0,0,0,20,"Evening","Weekday",2025-06-17,"No","FALSE","Zero","Zero"
2025-06-18 07:00:00,-260000,4340000,4340000,7,"Morning","Weekday",2025-06-18,"Yes","FALSE","High","High"
2025-06-18 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-18 09:00:00,0,-95000,-95000,9,"Morning","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-18 10:00:00,-20000,25000,25000,10,"Morning","Weekday",2025-06-18,"Yes","FALSE","Low","Low"
2025-06-18 11:00:00,0,0,0,11,"Morning","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-18 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-18 13:00:00,0,1295000,1295000,13,"Afternoon","Weekday",2025-06-18,"No","FALSE","High","Medium"
2025-06-18 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-18 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-18 16:00:00,0,330000,330000,16,"Afternoon","Weekday",2025-06-18,"No","FALSE","Low","Low"
2025-06-18 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-18 18:00:00,0,1132000,287750,18,"Evening","Weekday",2025-06-18,"No","FALSE","Low","Medium"
2025-06-18 19:00:00,0,660000,337500,19,"Evening","Weekday",2025-06-18,"No","FALSE","Low","Low"
2025-06-18 20:00:00,0,0,0,20,"Evening","Weekday",2025-06-18,"No","FALSE","Zero","Zero"
2025-06-19 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 09:00:00,0,1060000,1166000,9,"Morning","Weekday",2025-06-19,"No","FALSE","Medium","Medium"
2025-06-19 10:00:00,0,0,0,10,"Morning","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 11:00:00,0,0,0,11,"Morning","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 13:00:00,0,1450000,1450000,13,"Afternoon","Weekday",2025-06-19,"No","FALSE","High","Medium"
2025-06-19 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 15:00:00,0,3450000,3450000,15,"Afternoon","Weekday",2025-06-19,"No","FALSE","High","High"
2025-06-19 16:00:00,0,0,0,16,"Afternoon","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 17:00:00,0,0,0,17,"Afternoon","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 18:00:00,0,0,0,18,"Evening","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 19:00:00,0,0,0,19,"Evening","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 20:00:00,0,0,0,20,"Evening","Weekday",2025-06-19,"No","FALSE","Zero","Zero"
2025-06-19 21:00:00,0,750000,760000,21,"Evening","Weekday",2025-06-19,"No","FALSE","Medium","Medium"
2025-06-20 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-20,"No","FALSE","Zero","Zero"
2025-06-20 09:00:00,0,5620000,5620000,9,"Morning","Weekend",2025-06-20,"No","FALSE","High","High"
2025-06-20 10:00:00,0,1040000,1049000,10,"Morning","Weekend",2025-06-20,"No","FALSE","Medium","Medium"
2025-06-20 11:00:00,0,0,0,11,"Morning","Weekend",2025-06-20,"No","FALSE","Zero","Zero"
2025-06-20 12:00:00,0,1585000,805000,12,"Afternoon","Weekend",2025-06-20,"No","FALSE","Medium","Medium"
2025-06-20 13:00:00,0,1225000,1225000,13,"Afternoon","Weekend",2025-06-20,"No","FALSE","High","Medium"
2025-06-20 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-20,"No","FALSE","Zero","Zero"
2025-06-20 15:00:00,0,357000,357000,15,"Afternoon","Weekend",2025-06-20,"No","FALSE","Low","Low"
2025-06-20 16:00:00,0,425000,425000,16,"Afternoon","Weekend",2025-06-20,"No","FALSE","Low","Low"
2025-06-20 17:00:00,0,6e+05,6e+05,17,"Afternoon","Weekend",2025-06-20,"No","FALSE","Medium","Low"
2025-06-20 18:00:00,0,1130000,567500,18,"Evening","Weekend",2025-06-20,"No","FALSE","Medium","Medium"
2025-06-20 19:00:00,0,0,0,19,"Evening","Weekend",2025-06-20,"No","FALSE","Zero","Zero"
2025-06-20 20:00:00,0,425000,425000,20,"Evening","Weekend",2025-06-20,"No","FALSE","Low","Low"
2025-06-21 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-21 09:00:00,-40000,1490000,1530000,9,"Morning","Weekend",2025-06-21,"Yes","FALSE","High","Medium"
2025-06-21 10:00:00,0,357000,357000,10,"Morning","Weekend",2025-06-21,"No","FALSE","Low","Low"
2025-06-21 11:00:00,0,330000,330000,11,"Morning","Weekend",2025-06-21,"No","FALSE","Low","Low"
2025-06-21 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-21 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-21 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-21 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-21 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-21 17:00:00,0,930000,930000,17,"Afternoon","Weekend",2025-06-21,"No","FALSE","Medium","Medium"
2025-06-21 18:00:00,0,0,0,18,"Evening","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-21 19:00:00,0,815000,815000,19,"Evening","Weekend",2025-06-21,"No","FALSE","Medium","Medium"
2025-06-21 20:00:00,0,0,0,20,"Evening","Weekend",2025-06-21,"No","FALSE","Zero","Zero"
2025-06-22 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 09:00:00,0,0,0,9,"Morning","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 10:00:00,0,0,0,10,"Morning","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 11:00:00,0,0,0,11,"Morning","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 17:00:00,0,1389800,694900,17,"Afternoon","Weekend",2025-06-22,"No","FALSE","Medium","Medium"
2025-06-22 18:00:00,0,850000,425000,18,"Evening","Weekend",2025-06-22,"No","FALSE","Low","Medium"
2025-06-22 19:00:00,0,0,0,19,"Evening","Weekend",2025-06-22,"No","FALSE","Zero","Zero"
2025-06-22 20:00:00,0,330000,330000,20,"Evening","Weekend",2025-06-22,"No","FALSE","Low","Low"
2025-06-23 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-23 09:00:00,0,0,0,9,"Morning","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-23 10:00:00,0,0,0,10,"Morning","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-23 11:00:00,0,735000,735000,11,"Morning","Weekday",2025-06-23,"No","FALSE","Medium","Medium"
2025-06-23 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-23 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-23 14:00:00,-293000,5567000,3061850,14,"Afternoon","Weekday",2025-06-23,"Yes","FALSE","High","High"
2025-06-23 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-23 16:00:00,0,2347000,2347000,16,"Afternoon","Weekday",2025-06-23,"No","FALSE","High","High"
2025-06-23 17:00:00,0,2125000,2125000,17,"Afternoon","Weekday",2025-06-23,"No","FALSE","High","High"
2025-06-23 18:00:00,0,0,0,18,"Evening","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-23 19:00:00,-58890,2399110,808036.667,19,"Evening","Weekday",2025-06-23,"Yes","FALSE","Medium","High"
2025-06-23 20:00:00,0,0,0,20,"Evening","Weekday",2025-06-23,"No","FALSE","Zero","Zero"
2025-06-24,0,425000,425000,0,"Evening","Weekday",2025-06-24,"No","FALSE","Low","Low"
2025-06-24 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-24,"No","FALSE","Zero","Zero"
2025-06-24 09:00:00,0,425000,425000,9,"Morning","Weekday",2025-06-24,"No","FALSE","Low","Low"
2025-06-24 10:00:00,0,0,0,10,"Morning","Weekday",2025-06-24,"No","FALSE","Zero","Zero"
2025-06-24 11:00:00,-154500,2935500,2935500,11,"Morning","Weekday",2025-06-24,"Yes","FALSE","High","High"
2025-06-24 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-24,"No","FALSE","Zero","Zero"
2025-06-24 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-06-24,"No","FALSE","Zero","Zero"
2025-06-24 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-06-24,"No","FALSE","Zero","Zero"
2025-06-24 15:00:00,0,1800000,1800000,15,"Afternoon","Weekday",2025-06-24,"No","FALSE","High","High"
2025-06-24 16:00:00,0,0,0,16,"Afternoon","Weekday",2025-06-24,"No","FALSE","Zero","Zero"
2025-06-24 17:00:00,0,3548000,890750,17,"Afternoon","Weekday",2025-06-24,"No","FALSE","Medium","High"
2025-06-24 18:00:00,0,1404000,1404000,18,"Evening","Weekday",2025-06-24,"No","FALSE","High","Medium"
2025-06-24 19:00:00,0,0,0,19,"Evening","Weekday",2025-06-24,"No","FALSE","Zero","Zero"
2025-06-24 20:00:00,0,660000,687000,20,"Evening","Weekday",2025-06-24,"No","FALSE","Medium","Low"
2025-06-25 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 09:00:00,0,0,0,9,"Morning","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 10:00:00,0,0,0,10,"Morning","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 11:00:00,-58500,1111500,1131500,11,"Morning","Weekday",2025-06-25,"Yes","FALSE","Medium","Medium"
2025-06-25 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 13:00:00,0,330000,345000,13,"Afternoon","Weekday",2025-06-25,"No","FALSE","Low","Low"
2025-06-25 14:00:00,0,0,0,14,"Afternoon","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 15:00:00,0,0,0,15,"Afternoon","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 16:00:00,0,2250000,2475000,16,"Afternoon","Weekday",2025-06-25,"No","FALSE","High","High"
2025-06-25 17:00:00,0,2050000,2050000,17,"Afternoon","Weekday",2025-06-25,"No","FALSE","High","High"
2025-06-25 18:00:00,0,0,0,18,"Evening","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 19:00:00,0,0,0,19,"Evening","Weekday",2025-06-25,"No","FALSE","Zero","Zero"
2025-06-25 20:00:00,-645000,6285000,2111666.667,20,"Evening","Weekday",2025-06-25,"Yes","FALSE","High","High"
2025-06-26 08:00:00,0,0,0,8,"Morning","Weekday",2025-06-26,"No","FALSE","Zero","Zero"
2025-06-26 09:00:00,0,1590000,1749000,9,"Morning","Weekday",2025-06-26,"No","FALSE","High","Medium"
2025-06-26 10:00:00,0,0,0,10,"Morning","Weekday",2025-06-26,"No","FALSE","Zero","Zero"
2025-06-26 11:00:00,0,0,0,11,"Morning","Weekday",2025-06-26,"No","FALSE","Zero","Zero"
2025-06-26 12:00:00,0,0,0,12,"Afternoon","Weekday",2025-06-26,"No","FALSE","Zero","Zero"
2025-06-26 13:00:00,0,0,0,13,"Afternoon","Weekday",2025-06-26,"No","FALSE","Zero","Zero"
2025-06-26 14:00:00,0,1910000,955000,14,"Afternoon","Weekday",2025-06-26,"No","FALSE","Medium","High"
2025-06-26 15:00:00,0,1200000,1229000,15,"Afternoon","Weekday",2025-06-26,"No","FALSE","High","Medium"
2025-06-26 16:00:00,0,360000,396000,16,"Afternoon","Weekday",2025-06-26,"No","FALSE","Low","Low"
2025-06-26 17:00:00,-50000,1430000,1505000,17,"Afternoon","Weekday",2025-06-26,"Yes","FALSE","High","Medium"
2025-06-26 18:00:00,0,147000,153000,18,"Evening","Weekday",2025-06-26,"No","FALSE","Low","Low"
2025-06-26 19:00:00,0,1100000,1100000,19,"Evening","Weekday",2025-06-26,"No","FALSE","Medium","Medium"
2025-06-26 20:00:00,0,425000,425000,20,"Evening","Weekday",2025-06-26,"No","FALSE","Low","Low"
2025-06-27 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-27,"No","FALSE","Zero","Zero"
2025-06-27 09:00:00,0,0,0,9,"Morning","Weekend",2025-06-27,"No","FALSE","Zero","Zero"
2025-06-27 10:00:00,0,0,0,10,"Morning","Weekend",2025-06-27,"No","FALSE","Zero","Zero"
2025-06-27 11:00:00,0,4024000,2012000,11,"Morning","Weekend",2025-06-27,"No","FALSE","High","High"
2025-06-27 12:00:00,-21250,783750,261250,12,"Afternoon","Weekend",2025-06-27,"Yes","FALSE","Low","Medium"
2025-06-27 13:00:00,0,12600000,13860000,13,"Afternoon","Weekend",2025-06-27,"No","FALSE","High","High"
2025-06-27 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-27,"No","FALSE","Zero","Zero"
2025-06-27 15:00:00,-18900,4636100,1553366.667,15,"Afternoon","Weekend",2025-06-27,"Yes","FALSE","High","High"
2025-06-27 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-27,"No","FALSE","Zero","Zero"
2025-06-27 17:00:00,0,1100000,1125000,17,"Afternoon","Weekend",2025-06-27,"No","FALSE","Medium","Medium"
2025-06-27 18:00:00,0,1545000,1545000,18,"Evening","Weekend",2025-06-27,"No","FALSE","High","Medium"
2025-06-27 19:00:00,0,3180000,1060000,19,"Evening","Weekend",2025-06-27,"No","FALSE","Medium","High"
2025-06-27 20:00:00,0,2200000,550000,20,"Evening","Weekend",2025-06-27,"No","FALSE","Medium","High"
2025-06-27 21:00:00,0,530000,530000,21,"Evening","Weekend",2025-06-27,"No","FALSE","Medium","Low"
2025-06-28 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 09:00:00,0,0,0,9,"Morning","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 10:00:00,0,550000,550000,10,"Morning","Weekend",2025-06-28,"No","FALSE","Medium","Low"
2025-06-28 11:00:00,0,5e+05,5e+05,11,"Morning","Weekend",2025-06-28,"No","FALSE","Low","Low"
2025-06-28 12:00:00,-49000,9551000,9551000,12,"Afternoon","Weekend",2025-06-28,"Yes","FALSE","High","High"
2025-06-28 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 17:00:00,0,1150000,390666.667,17,"Afternoon","Weekend",2025-06-28,"No","FALSE","Low","Medium"
2025-06-28 18:00:00,0,0,0,18,"Evening","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 19:00:00,0,0,0,19,"Evening","Weekend",2025-06-28,"No","FALSE","Zero","Zero"
2025-06-28 20:00:00,0,1532000,783500,20,"Evening","Weekend",2025-06-28,"No","FALSE","Medium","Medium"
2025-06-29 08:00:00,0,0,0,8,"Morning","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
2025-06-29 09:00:00,0,0,0,9,"Morning","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
2025-06-29 10:00:00,0,49000,73000,10,"Morning","Weekend",2025-06-29,"No","FALSE","Low","Low"
2025-06-29 11:00:00,0,0,0,11,"Morning","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
2025-06-29 12:00:00,0,0,0,12,"Afternoon","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
2025-06-29 13:00:00,0,0,0,13,"Afternoon","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
2025-06-29 14:00:00,0,0,0,14,"Afternoon","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
2025-06-29 15:00:00,0,0,0,15,"Afternoon","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
2025-06-29 16:00:00,0,0,0,16,"Afternoon","Weekend",2025-06-29,"No","FALSE","Zero","Zero"
